Frequency (Hz),Trace 1 (dBV),Phase (deg),Trace 2 (dBV),Phase (deg)
0,-57.66068568377098,180,-21.86077831967477,0
4.8828125,-57.93829868163712,178.6203754267732,-22.10159297182256,179.8152634320251
9.765625,-61.38055627538566,176.9394855468402,-25.54331443213277,179.3011121187014
14.6484375,-71.24227897568224,169.7390350072031,-36.15363530648588,175.0894169911054
19.53125,-84.04164733811145,138.0115120107741,-50.22849035235177,136.8552413279347
24.4140625,-86.68407155918581,126.8096742668239,-48.85196779314171,157.6204670725382
29.296875,-85.88469925962583,116.991285346998,-48.46963251382438,177.970918655206
34.1796875,-85.66405515373526,108.7987052312427,-47.02632823120855,11.28712196189836
39.0625,-89.99533753170923,90.28185173451666,-45.40035628833917,30.7940452355534
43.9453125,-95.05735070553401,25.64960832638807,-46.23974870175194,48.06492057405239
48.828125,-96.62367567218014,170.4094872318262,-48.56998446102388,61.24053318429485
53.7109375,-101.0330065675104,95.42723441616448,-48.90022649283729,84.52285042573175
58.59375,-97.18452665480108,28.6826040744484,-49.14615870039768,101.3825317663676
63.4765625,-92.02756014820112,150.6432384379971,-50.7159271552979,98.03579147762284
68.359375,-90.35413521197694,136.4089973129636,-49.49864431776086,96.97820180630397
73.2421875,-92.96919512121846,120.488428670715,-48.42572274902945,105.5165156630348
78.125,-97.46453943994945,91.21458341153156,-47.84760571727185,113.383786253627
83.0078125,-99.60138050599055,171.6295545000763,-46.36354029455602,135.6253279295012
87.890625,-92.65034278888947,145.1855236501805,-44.98876854291807,162.9172810501988
92.7734375,-90.11729667180734,136.5774232447471,-46.06358515031924,2.419964556433013
97.65625,-88.95698008462881,134.6682637005409,-49.07518318907505,32.47227647675338
102.5390625,-88.95503343357902,139.1316582363906,-49.99334659991427,81.09999514347849
107.421875,-91.06988839777314,141.0715413793777,-48.34795606621498,125.2720794907698
112.3046875,-95.84273370735532,141.6411540746133,-47.94622964351213,141.8025139356927
117.1875,-99.11058810115117,158.6654010020565,-51.13017256759222,148.0858902801902
122.0703125,-99.7997201173976,8.251579334154068,-53.86782220955428,147.069009522762
126.953125,-98.32428593133037,45.26943426416044,-54.97259608964921,126.4892834918502
131.8359375,-94.35201716544094,58.55551786613077,-57.64069771154985,124.7471644366824
136.71875,-91.12192981843884,49.81636979963535,-55.67391936832924,167.3027194351464
141.6015625,-88.35724144358473,52.16061446107162,-49.94420731405401,11.9199626607467
146.484375,-87.7662477860554,62.21190664164075,-47.79726068733418,17.69492993532826
151.3671875,-88.99726135496164,61.14663784668816,-48.40277258807734,6.026845872047205
156.25,-90.26330193825888,66.35213497807429,-49.22117874107475,168.8743519360701
161.1328125,-92.99037561516874,84.42084967560797,-52.11006386818678,136.5417475700915
166.015625,-96.01904285751799,98.12445215303185,-53.86816492137456,73.12461837859028
170.8984375,-96.11433888896748,125.155627620128,-53.72319975625187,0.3701492075564553
175.78125,-92.65407409745691,178.3538660472335,-48.78495518358857,139.6474828918241
180.6640625,-89.99143958117386,12.36301528171358,-46.73353215320831,128.3979704574702
185.546875,-90.17851154736185,23.50667059752592,-47.15968505424819,129.6752470952906
190.4296875,-88.25069539961535,48.07903242570617,-47.54953429829919,148.21963753742
195.3125,-90.01663769056441,65.78012063872276,-46.77837049669921,155.4889599737487
200.1953125,-93.36508749291855,99.45472400768907,-47.12516865819795,153.8688204907212
205.078125,-91.45205683042664,96.70432029748827,-49.53559960155153,147.5012778914039
209.9609375,-92.72285208335623,90.73903088411002,-53.82820542975374,107.5499081461352
214.84375,-95.51736771759388,114.2384179252713,-53.12301123501768,23.72235500006492
219.7265625,-94.63635004907746,110.3618664746642,-46.3400799056714,156.0508312002758
224.609375,-96.03276621679987,61.86385041018143,-42.791730647236,141.7376753658444
229.4921875,-95.67276793403748,11.93289498018906,-42.16073362477533,135.7037819981274
234.375,-95.02578972204859,176.2412560662158,-42.97134450146054,126.3651115113811
239.2578125,-91.0719787657452,0.5280210980731385,-44.24873168671286,106.3233211418666
244.140625,-88.33862699442045,177.9955355344045,-45.54998943980359,70.75467064850677
249.0234375,-88.60760922723946,9.527721664851404,-44.12929801539335,31.01507229522428
253.90625,-86.7113309127074,41.15117671583523,-43.03585537967948,15.2790609676177
258.7890625,-84.47185003727054,52.29306439895824,-44.38138008302978,5.471119946575305
263.671875,-83.13634341864659,60.15743990745835,-46.06503760637862,172.5592644610581
268.5546875,-82.06366245741249,67.52900539311399,-47.81007662476684,167.7258453997999
273.4375,-83.82971413002636,63.47975018892706,-49.00091802302873,169.3832236349084
278.3203125,-88.50910007233648,32.55487381670346,-48.78030642709711,166.6029532151164
283.203125,-89.83662464813764,153.8244655992358,-49.50221075792254,159.0770434462705
288.0859375,-88.2465173122159,113.8725779799881,-51.20271903724942,141.2808412368836
292.96875,-89.04950139894325,85.5878066722793,-52.86766801152999,114.0363091119306
297.8515625,-91.20466228361974,41.46773114474743,-54.53573995835035,79.11588336320763
302.734375,-89.64948353647205,6.605018643719789,-55.04895381454038,90.81127301036231
307.6171875,-88.76207021226531,170.9720164370882,-50.3953075123379,138.5606846564984
312.5,-89.14622362963706,172.2089303093888,-47.89131726836417,150.9795401999089
317.3828125,-90.50368784980017,17.1654190799206,-47.67898089888021,160.969391025094
322.265625,-92.16549035769886,47.00602521977248,-47.13690194567805,164.4941865644716
327.1484375,-90.83250756178502,62.96680521618453,-47.97733461934077,149.8544920452781
332.03125,-90.27735775947882,65.13937808359287,-49.1653266336424,130.0815056938129
336.9140625,-96.71832972541347,87.85298323872705,-49.06131042522979,122.259500855718
341.796875,-97.45622662267459,1.608842081591561,-49.28213441594635,129.0707788681597
346.6796875,-90.25732599474394,13.37008658893533,-51.62630811111263,141.9238198388474
351.5625,-85.04158150756246,14.41650192330487,-54.76630098309336,153.7632940811874
356.4453125,-82.80044757727194,18.35034059362216,-57.79327327987779,172.8464644398226
361.328125,-83.07391432615421,24.65287631790862,-67.51152603028855,43.10711515249329
366.2109375,-83.94535190925508,41.09091759446365,-63.1106950756535,148.2728342263476
371.09375,-83.27840583344727,62.16161766509839,-60.43073756199463,139.2866243805423
375.9765625,-83.43846579670718,74.48859961401952,-60.95650528157334,116.2407995271467
380.859375,-88.28967664282189,78.70436546179447,-62.14020514072686,150.8826143877313
385.7421875,-103.1463669591405,172.5989125512208,-48.90964825027715,126.237064679366
390.625,-91.82718133057668,105.1077370176696,-45.3167647644856,126.0759729810577
395.5078125,-87.24819560323286,74.46657103669418,-46.34734246759675,125.5685765430793
400.390625,-83.96133579097189,53.96324817013498,-51.38278507350503,107.2703445805884
405.2734375,-84.62867945064991,43.55801151383093,-56.23042448081853,22.07816055737834
410.15625,-87.30331875156867,43.46918814279176,-49.05160067988735,156.3778779919179
415.0390625,-90.86878550066041,50.007203384399,-46.31376376089642,150.511486590667
419.921875,-100.3974545628153,111.331674290858,-46.03117041520441,150.2801272962911
424.8046875,-89.51113105846358,167.2196408055783,-46.48433461239955,154.7669286081997
429.6875,-87.02218812295988,168.2355078583009,-46.65701773549561,157.1675561344668
434.5703125,-91.6025184636095,171.9875173626617,-46.31128993875585,154.0011629003571
439.453125,-109.102188130068,31.22492786435111,-45.81924630934728,157.9563259126303
444.3359375,-93.19388706670344,161.5244730563583,-47.41092584608396,166.1310456491119
449.21875,-85.51994533179703,167.9945088152281,-51.26070806465194,173.1124323888882
454.1015625,-83.77444472792672,167.2369862685198,-55.74613361095987,5.992787897065842
458.984375,-85.84769336585148,170.6636185332431,-63.85662423043867,56.39424699280941
463.8671875,-87.88837067957117,10.4100592590532,-67.39133755131647,165.8551689532474
468.75,-89.20069811586035,33.66434339730647,-55.93901424719712,138.0629642203224
473.6328125,-89.36846492603065,57.34247852158965,-57.90262294672004,131.2932086324835
478.515625,-87.17140680444162,64.19109021722316,-62.33900158889015,47.64632638678581
483.3984375,-86.0216046471175,77.39872868974335,-51.37940798416545,86.94971611162661
488.28125,-85.4698872508955,100.6668107060162,-47.45773635101222,100.8171210453957
493.1640625,-87.37112430815969,114.4610107566112,-45.28075561895652,102.0801835214412
498.046875,-91.73964850400262,139.1137929827913,-44.62624441817505,92.95434374492314
502.9296875,-90.89955668053859,166.4306530039508,-46.39656358356007,86.03154902889378
507.8125,-93.29747118237268,174.3646941948565,-50.93392124998892,89.95608620706979
512.6953125,-105.8575622000436,10.61336904896255,-59.84166965221394,133.4276389787892
517.578125,-112.5789060199748,172.5265910662789,-54.70772839148046,43.71543732248056
522.4609375,-98.53165404416701,17.15432252851284,-50.31402274314171,55.18170488266317
527.34375,-93.32203210800807,27.04059275328295,-50.69588372905467,53.59615586671551
532.2265625,-96.22847453482585,44.71196085196866,-54.5977694622691,43.64442186180774
537.109375,-100.2616423909811,102.777582879617,-59.3325766586344,37.89383819594898
541.9921875,-96.75156652813445,108.8393174543212,-67.32551356829964,73.0585561402508
546.875,-93.25156767441021,83.10537656826619,-65.46702717232561,104.1013540267361
551.7578125,-91.8713283814723,57.42433521286316,-61.98112191634805,103.7510596820774
556.640625,-92.17292527101222,36.46111825076816,-67.71928062807964,171.7303163190541
561.5234375,-95.34344608624222,40.00646511542929,-59.90986461564027,140.002365762596
566.40625,-104.9729909985812,124.6484944913239,-52.81611788325819,126.5225389758912
571.2890625,-93.06688961581406,20.9392645233004,-49.33548073902001,110.152719531787
576.171875,-89.00957509277211,29.30467983993906,-50.37573658504279,83.80660118561137
581.0546875,-89.26464476247872,37.26714913267251,-50.7153312122744,41.5295417654208
585.9375,-90.64634426698659,52.01934292812134,-47.80644706790773,21.43900068288591
590.8203125,-90.48788213680754,44.43140170894455,-46.5275705999823,20.5088726365853
595.703125,-88.37145101564363,26.71037269130657,-47.06837743949468,29.78672447928883
600.5859375,-86.7380253122151,18.83001239256214,-48.42244651854794,54.19324967184807
605.46875,-85.45237410706727,10.63775697646978,-48.2336721995653,83.02234251847297
610.3515625,-85.91645942061633,5.429924973464514,-47.76950770240157,92.37792278266882
615.234375,-91.27530069916659,8.450282666170338,-50.18925701929869,91.52031160773636
620.1171875,-108.0307102279997,51.57837649211255,-55.90638495965896,99.88622075675306
625,-98.17496086565532,13.47641855235115,-70.92008436921758,79.08017221537312
629.8828125,-92.4630893875968,14.05344866898369,-57.05658284200121,143.7587252780826
634.765625,-91.90244099630731,176.8819242840721,-55.74036122780286,145.266243846792
639.6484375,-90.68363489314558,148.532044331855,-57.80105341005481,135.1429009114846
644.53125,-86.42205340159103,134.1517558543425,-58.21187045247334,97.79202722102194
649.4140625,-83.50547610417379,125.6216964537876,-55.68773126835843,10.82991243900944
654.296875,-82.80351645254648,116.7275594273316,-49.4265470720611,167.1384954167008
659.1796875,-83.9103192765439,104.1843583495319,-49.05139072273574,169.2392555385228
664.0625,-86.55287374763643,80.10506695150789,-53.39243022662161,167.3785019173071
668.9453125,-88.20682070130302,45.20399566126568,-63.76764797642142,11.61726838453321
673.828125,-90.54590189756675,28.65184259574388,-56.83312994122549,92.50387654634716
678.7109375,-99.94780608126221,33.5099292993925,-53.65972979377866,106.6564790223
683.59375,-109.1087619633037,125.8922441530254,-55.53132352754456,118.5838741442263
688.4765625,-102.7566044140256,53.19067888688926,-61.05618376619732,144.5971973054126
693.359375,-93.84007928838983,74.50307230671048,-57.81952148495311,14.84444004942831
698.2421875,-93.12448662680141,87.43536165518012,-52.70300068469842,18.08454224230868
703.125,-95.31043489897104,94.16828661772131,-53.32524186890485,21.08528287598306
708.0078125,-101.5034894721094,40.76124869661975,-55.79886879547929,43.71282364822146
712.890625,-94.06560387202489,144.3601703203633,-55.62937923314244,52.37866952346084
717.7734375,-91.07220118446763,139.5791773053966,-65.69439257264651,75.61574169258323
722.65625,-91.83921540587944,145.2029535970636,-56.74416998967143,173.0536146121999
