Time (s),Channel 1 (V),Channel 2 (V)
-0.005119375000000001,0.0006263174349402786,0.04725479209053519
-0.005118125,0.0006263174349402786,0.09205802867159343
-0.005116875,-4.714123475951353e-05,0.09952523476842288
-0.005115625,-4.714123475951353e-05,0.06965641038106431
-0.005114375,0.0002895881000903825,0.05472199818737823
-0.005113125,0.0009630467697901746,0.09579163172001495
-0.005111875,0.0009630467697901746,0.1555292804947593
-0.005110625000000001,0.0006263174349404317,0.1741972957368584
-0.005109375,0.0006263174349402786,0.1928653109789745
-0.005108125,-4.714123475920728e-05,0.2003325170758226
-0.005106875,0.0006263174349402786,0.2115333262210821
-0.005105625,0.0002895881000903825,0.2600701658505465
-0.005104375,0.0002895881000903825,0.2264677384147681
-0.005103125,0.0009630467697901746,0.2003325170758175
-0.005101875000000001,0.0002895881000903825,0.189131707930553
-0.005100625,0.001299776104640071,0.1928653109789745
-0.005099375000000001,0.001299776104640071,0.2787381810926304
-0.005098125,0.001299776104640071,0.3086070054800416
-0.005096875,0.0006263174349402786,0.2862053871895022
-0.005095625,0.0006263174349402786,0.2638037688989833
-0.005094375,0.001299776104640071,0.2750045780442631
-0.005093125,0.001299776104640071,0.3086070054800416
-0.005091875,0.001636505439489967,0.383279066448472
-0.005090625000000001,0.0006263174349407381,0.383279066448472
-0.005089375,0.0009630467697901746,0.4056806847390011
-0.005088125000000001,0.00163650543948966,0.42808230302952
-0.005086875,0.001636505439489967,0.4430167152232163
-0.005085625,0.001636505439489814,0.4840863487558479
-0.005084375,0.001299776104640071,0.4728855396105884
-0.005083125,0.002309964109189759,0.5027543639979606
-0.005081875,0.001636505439489967,0.5736928219179694
-0.005080625,0.002309964109189759,0.6184960584990277
-0.005079375000000001,0.002309964109189759,0.6782337072737448
-0.005078125,0.001636505439489967,0.6558320889832429
-0.005076875000000001,0.0009630467697904809,0.6184960584990447
-0.005075625,0.001636505439489967,0.5960944402084986
-0.005074375,0.0009630467697903277,0.55502480667585
-0.005073125,0.001299776104640071,0.5288895853369112
-0.005071875,0.001299776104640071,0.5064879670463821
-0.005070625,0.002309964109189759,0.5288895853369112
-0.005069375,0.001973234774339863,0.5736928219179694
-0.005068125000000001,0.00163650543949012,0.5475576005790307
-0.005066875,0.002309964109189759,0.577426424966391
-0.005065625,0.001636505439489967,0.5848936310632035
-0.005064375,0.001636505439489967,0.5176887761916467
-0.005063125,0.00197323477433971,0.5363567914337543
-0.005061875,0.001636505439489967,0.5363567914337543
-0.005060625,0.002646693444039655,0.5550248066758618
-0.005059375000000001,0.002646693444039655,0.6296968676442922
-0.005058125,0.001636505439489967,0.6558320889832429
-0.005056875000000001,0.00197323477433971,0.6782337072737618
-0.005055625,0.001299776104640071,0.6483648828863998
-0.005054375,0.002646693444039349,0.6632992950800943
-0.005053125,0.001973234774339863,0.6819673103221935
-0.005051875,0.002309964109189759,0.6632992950800893
-0.005050625,0.002309964109189759,0.6707665011769289
-0.005049375,0.002309964109189759,0.7006353255643011
-0.005048125000000001,0.003320152113738988,0.7379713560484994
-0.005046875,0.002646693444039655,0.7977090048232607
-0.005045625000000001,0.002309964109189912,0.81264341701694
-0.005044375,0.002309964109189759,0.8089098139685252
-0.005043125,0.002983422778889398,0.8387786383559042
-0.005041875,0.002646693444039655,0.8537130505495835
-0.005040625,0.002983422778889551,0.8611802566464265
-0.005039375,0.002646693444039655,0.8873154779853771
-0.005038125,0.003320152113739447,0.9134506993243278
-0.005036875000000001,0.003320152113739447,0.9395859206632665
-0.005035625,0.002646693444039655,0.9321187145664354
-0.005034375000000001,0.003320152113739141,0.9283851115180155
-0.005033125,0.003656881448589343,0.9545203328569645
-0.005031875,0.003656881448589037,0.9470531267601214
-0.005030625,0.002983422778889551,0.9470531267601214
-0.005029375,0.002983422778889551,0.9395859206632784
-0.005028125,0.002983422778889551,0.9283851115180138
-0.005026875,0.003320152113739447,0.9545203328569645
