Time (s),Channel 1 (V),Channel 2 (V)
-0.005119375000000001,-0.05830131616379153,-0.1991630091052851
-0.005118125,-0.05729112815924185,-0.1916958030084421
-0.005116875,-0.05762785749409143,-0.1842285969115922
-0.005115625,-0.05695439882439195,-0.1692941847179129
-0.005114375,-0.05560748148499236,-0.1655605816694914
-0.005113125,-0.05493402281529257,-0.1580933755726484
-0.005111875,-0.05493402281529257,-0.1543597725242269
-0.005110625000000001,-0.05459729348044283,-0.1543597725242269
-0.005109375,-0.05392383481074288,-0.1468925664273838
-0.005108125,-0.05358710547589299,-0.1468925664273821
-0.005106875,-0.05358710547589299,-0.1431589633789623
-0.005105625,-0.05291364680619289,-0.1394253603305374
-0.005104375,-0.0522401881364934,-0.1319581542336977
-0.005103125,-0.05123000013194371,-0.1244909481368547
-0.005101875000000001,-0.05055654146224392,-0.1132901389915902
-0.005100625,-0.04988308279254413,-0.1058229328947471
-0.005099375000000001,-0.04988308279254413,-0.1020893298463273
-0.005098125,-0.04887289478799444,-0.1020893298463256
-0.005096875,-0.04819943611829434,-0.09462212374947916
-0.005095625,-0.04752597744859486,-0.08715491765263952
-0.005094375,-0.04786270678344445,-0.07595410850737326
-0.005093125,-0.04718924811374496,-0.07222050545895344
-0.005091875,-0.04617906010919527,-0.07595410850737495
-0.005090625000000001,-0.04550560143949579,-0.06848690241053532
-0.005089375,-0.04449541343494579,-0.05355249021684584
-0.005088125000000001,-0.04415868410009605,-0.04981888716842602
-0.005086875,-0.043821954765246,-0.04981888716842432
-0.005085625,-0.04247503742584565,-0.03861807802315297
-0.005084375,-0.04079139075159693,-0.02368366582947368
-0.005083125,-0.04146484942129673,-0.0274172688778952
-0.005081875,-0.04079139075159693,-0.01621645973263064
-0.005080625,-0.04011793208189714,-0.01248285668420912
-0.005079375000000001,-0.03910774407734791,-0.001282047538949657
-0.005078125,-0.03877101474249756,-0.001282047538944565
-0.005076875000000001,-0.03776082673794833,0.006185158557895079
-0.005075625,-0.03708736806824808,0.01738596770316303
-0.005074375,-0.03675063873339788,0.02485317380000607
-0.005073125,-0.03607718006369839,0.02485317380000607
-0.005071875,-0.0350669920591487,0.03605398294527063
-0.005070625,-0.0350669920591487,0.03978758599369215
-0.005069375,-0.03405680405459902,0.04352118904211367
-0.005068125000000001,-0.03372007471974927,0.05098839513895332
-0.005066875,-0.03304661605004933,0.05472199818737823
-0.005065625,-0.03270988671519928,0.06592280733264619
-0.005064375,-0.03237315738034954,0.07339001342948583
-0.005063125,-0.03102624004094949,0.08085721952633056
-0.005061875,-0.03001605203640026,0.08459082257475038
-0.005060625,-0.03001605203640026,0.08459082257475038
-0.005059375000000001,-0.02900586403185057,0.09579163172001495
-0.005058125,-0.02866913469700068,0.103258837816858
-0.005056875000000001,-0.02698548802275197,0.1107260439136976
-0.005055625,-0.0269854880227512,0.1219268530589656
-0.005054375,-0.02664875868790069,0.1219268530589724
-0.005053125,-0.02530184134850172,0.1368612652526517
-0.005051875,-0.02462838267880192,0.1443284713494947
-0.005050625,-0.02462838267880192,0.1443284713494947
-0.005049375,-0.02395492400910213,0.1443284713494947
-0.005048125000000001,-0.02328146533940265,0.1517956774463343
-0.005046875,-0.02294473600455244,0.1629964865916023
-0.005045625000000001,-0.02092435999545399,0.1741972957368618
-0.005044375,-0.02025090132575327,0.189131707930553
-0.005043125,-0.01991417199090353,0.1853981048821348
-0.005041875,-0.02025090132575327,0.1928653109789745
-0.005040625,-0.01924071332120359,0.2003325170758175
-0.005039375,-0.0182305253166539,0.204066120124239
-0.005038125,-0.01654687864240442,0.2227341353663466
-0.005036875000000001,-0.01553669063785519,0.2302013414631863
-0.005035625,-0.01519996130300484,0.2339349445116112
-0.005034375000000001,-0.01452650263330535,0.237668547560031
-0.005033125,-0.01452650263330504,0.2488693567052973
-0.005031875,-0.01385304396360479,0.2488693567052989
-0.005030625,-0.01284285595905556,0.2526029597537188
-0.005029375,-0.01250612662420567,0.2563365628021403
-0.005028125,-0.01149593861965598,0.2638037688989833
-0.005026875,-0.01082247994995619,0.2750045780442479
-0.005025625000000001,-0.01082247994995619,0.2787381810926677
-0.005024375,-0.009138833275706706,0.2936725932863555
-0.005023125,-0.008802103940856504,0.2936725932863572
-0.005021875,-0.008128645271157019,0.297406196334777
-0.005020625,-0.007118457266607025,0.3086070054800467
-0.005019375,-0.006444998596907539,0.3198078146253061
-0.005018125,-0.006108269262057642,0.3198078146253061
-0.005016875000000001,-0.00543481059235785,0.3310086237705707
-0.005015625,-0.005098081257507954,0.3384758298674137
-0.005014375000000001,-0.004087893252958726,0.3422094329158335
-0.005013125,-0.003077705248408578,0.3496766390126783
-0.005011875,-0.001730787909009147,0.3683446542547808
-0.005010625,-0.00206751724385889,0.3571438451095213
-0.005009375,-0.001057329239309049,0.3608774481579496
-0.005008125,-0.0007205999044593056,0.3758118603516289
-0.005006875,0.0006263174349402786,0.3870126694968935
-0.005005625000000001,0.0009630467697901746,0.390746272545315
-0.005004375,0.001973234774339863,0.4019470816905796
-0.005003125000000001,0.001973234774339863,0.4019470816905796
-0.005001875,0.002983422778889551,0.4168814938842657
-0.005000625,0.003656881448589496,0.4206150969326889
-0.004999375,0.003993610783439239,0.4243486999811087
-0.004998125,0.005003798787988927,0.4318159060779517
-0.004996875,0.005677257457688719,0.4430167152232163
-0.004995625,0.006013986792538615,0.4430167152232163
-0.004994375000000001,0.006687445462238101,0.4504839213200559
-0.004993125,0.007697633466788096,0.4579511274169024
-0.004991875000000001,0.00837109213648758,0.4691519365621618
