Time (s),Channel 1 (V),Channel 2 (V)
-0.00257985,0.004330340118289135,0.2147000051546033
-0.00257922,0.004330340118289135,0.214019321800161
-0.00257859,0.004330340118289135,0.2184437636040374
-0.00257796,0.004330340118288981,0.2157210301862665
-0.00257733,0.003993610783439239,0.214359663477382
-0.0025767,0.003993610783439239,0.2116369300596118
-0.00257607,0.004330340118288981,0.212317613414054
-0.00257544,0.003993610783439239,0.2123176134140543
-0.00257481,0.003656881448589343,0.2075528299329564
-0.00257418,0.003993610783439085,0.2095948799962832
-0.00257355,0.003656881448589343,0.2085738549646202
-0.00257292,0.004330340118288829,0.2116369300596112
-0.00257229,0.003656881448589343,0.2102755633507266
-0.00257166,0.003993610783439239,0.2092545383190628
-0.00257103,0.004330340118289135,0.2126579550912762
-0.0025704,0.004330340118289135,0.2140193218001607
-0.00256977,0.003993610783439239,0.2112965883823905
-0.00256914,0.003320152113739753,0.2061914632240736
-0.00256851,0.003320152113739447,0.2095948799962841
-0.00256788,0.003656881448589343,0.208233513287398
-0.00256725,0.003656881448589343,0.2061914632240713
-0.00256662,0.003656881448589343,0.2041494131607436
-0.00256599,0.003320152113739753,0.203128388129081
-0.00256536,0.003993610783439239,0.20585112154685
-0.00256473,0.003993610783439239,0.2147000051546033
-0.0025641,0.003656881448589496,0.208573854964623
-0.00256347,0.002983422778889551,0.2048300965151861
-0.00256284,0.002983422778889857,0.2014266797429738
-0.00256221,0.003656881448589343,0.2024477047746372
-0.00256158,0.003656881448589343,0.2041494131607436
-0.00256095,0.003320152113739447,0.2014266797429737
-0.00256032,0.003320152113739447,0.2021073630974159
-0.00255969,0.002983422778889551,0.1993846296796457
-0.00255906,0.002983422778889551,0.1997249713568668
-0.00255843,0.003320152113739447,0.2004056547113095
-0.0025578,0.002646693444039655,0.1990442880024244
-0.00255717,0.002309964109189759,0.1970022379390967
-0.00255654,0.002309964109189759,0.1966618962618754
-0.00255591,0.002309964109189759,0.1959812129074323
-0.00255528,0.002309964109189759,0.1946198461985477
-0.00255465,0.002309964109189759,0.1959812129074329
-0.00255402,0.002309964109189759,0.1973425796163173
-0.00255339,0.002646693444039655,0.1966618962618754
-0.00255276,0.003320152113739447,0.2021073630974159
-0.00255213,0.002646693444039655,0.2007459963885308
-0.0025515,0.001973234774339863,0.1956408712302116
-0.00255087,0.001973234774339863,0.1932584794896612
-0.00255024,0.001973234774339863,0.1901954043946711
-0.00254961,0.002309964109189759,0.1956408712302116
-0.00254898,0.002646693444039502,0.1980232629707594
-0.00254835,0.002983422778889551,0.199724971356867
-0.00254772,0.002309964109189759,0.1963215545846541
-0.00254709,0.002309964109189759,0.1970022379390964
-0.00254646,0.002309964109189759,0.194960187875769
-0.00254583,0.002646693444039808,0.2007459963885305
-0.0025452,0.002983422778889551,0.2000653130340882
-0.00254457,0.001636505439489967,0.1922374544579988
-0.00254394,0.001299776104640224,0.1854306209135763
-0.00254331,0.001636505439489967,0.1891743793630072
-0.00254268,0.001636505439489967,0.1929181378124413
-0.00254205,0.002309964109189452,0.1915567711035568
-0.00254142,0.001973234774339863,0.1918971127807775
-0.00254079,0.00197323477433971,0.1918971127807772
-0.00254016,0.001636505439489967,0.1912164294263349
-0.00253953,0.001973234774339863,0.1908760877491136
-0.0025389,0.001299776104640377,0.1905357460718926
-0.00253827,0.001299776104640071,0.1854306209135732
-0.00253764,0.001299776104640071,0.186451645945237
-0.00253701,0.001299776104640071,0.189174379363006
-0.00253638,0.0009630467697901746,0.1881533543313434
-0.00253575,0.0006263174349405849,0.1850902792363519
-0.00253512,0.001299776104640071,0.1850902792363519
-0.00253449,0.0009630467697901746,0.1833885708502455
-0.00253386,0.0009630467697901746,0.1833885708502458
-0.00253323,0.0009630467697901746,0.184069254204688
-0.0025326,0.0009630467697901746,0.1857709625907945
-0.00253197,0.0006263174349404317,0.1830482291730255
-0.00253134,0.0009630467697901746,0.1820272041413604
-0.00253071,0.0006263174349402786,0.1793044707235898
-0.00253008,0.0006263174349402786,0.1786237873691475
-0.00252945,0.001636505439489967,0.1813465207869178
-0.00252882,0.001299776104640224,0.1820272041413616
-0.00252819,0.001636505439489967,0.1847499375591306
-0.00252756,0.002309964109189759,0.1861113042680157
-0.00252693,0.001973234774340016,0.1884936960085636
-0.0025263,0.001299776104640071,0.1857709625907945
-0.00252567,0.0009630467697901746,0.1837289125274668
-0.00252504,0.001973234774339863,0.1861113042680157
-0.00252441,0.001636505439489967,0.1871323292996795
-0.00252378,0.0009630467697901746,0.1827078874958026
-0.00252315,0.0009630467697901746,0.1820272041413604
-0.00252252,-4.714123475951353e-05,0.1776027623374837
-0.00252189,0.0002895881000902294,0.1752203705969358
-0.00252126,0.0002895881000903825,0.1741993455652709
-0.00252063,0.0009630467697901746,0.1782834456919263
-0.00252,0.0006263174349402786,0.180325495755254
-0.00251937,0.0006263174349402786,0.180325495755254
-0.00251874,0.0002895881000905357,0.1772624206602615
-0.00251811,0.0006263174349402786,0.1752203705969347
-0.00251748,0.0002895881000903825,0.1748800289197134
-0.00251685,0.0006263174349401255,0.1755607122741557
-0.00251622,0.0002895881000903825,0.1765817373058199
-0.00251559,-4.714123475951353e-05,0.1748800289197134
-0.00251496,0.0002895881000902294,0.1714766121475022
-0.00251433,0.0006263174349402786,0.1728379788563858
-0.0025137,0.0002895881000903825,0.1738590038880488
-0.00251307,0.0002895881000903825,0.1721572955019432
-0.00251244,-4.714123475951353e-05,0.1714766121475007
-0.00251181,-4.714123475951353e-05,0.1704555871158373
-0.00251118,0.0002895881000903825,0.1738590038880496
-0.00251055,-0.0003838705696094096,0.1711362704702794
-0.00250992,0.0006263174349398192,0.1762413956285963
-0.00250929,0.0002895881000903825,0.1782834456919263
-0.00250866,-4.714123475966666e-05,0.1755607122741534
-0.00250803,-0.0003838705696094096,0.1697749037613943
-0.0025074,-0.0003838705696094096,0.1690942204069517
-0.00250677,0.0002895881000900762,0.1687538787297306
-0.00250614,-0.001057329239309202,0.1673925120208453
-0.00250551,-0.0003838705696094096,0.1667118286664027
-0.00250488,-0.0007205999044591525,0.167392512020845
-0.00250425,-0.0003838705696094096,0.1697749037613943
-0.00250362,-0.0003838705696097158,0.1663714869891791
-0.00250299,-0.001057329239309202,0.1612663618308622
-0.00250236,-0.001057329239309202,0.1599049951219771
-0.00250173,-0.0007205999044593056,0.1619470451853063
-0.0025011,-0.0007205999044593056,0.1653504619575176
-0.00250047,-0.0003838705696094096,0.169434562084173
-0.00249984,-0.001057329239308895,0.1656908036347406
