Time (s),Channel 1 (V),Channel 2 (V)
-0.00258027,0.0006263174349402786,-1.050424504145392
-0.00257964,0.0006263174349402786,-1.042957298048552
-0.00257901,0.0002895881000903825,-1.031756488903284
-0.00257838,0.0002895881000902294,-1.031756488903289
-0.00257775,-4.714123475951353e-05,-1.042957298048548
-0.00257712,0.0002895881000903825,-1.054158107193813
-0.00257649,-0.0003838705696091033,-1.065358916339073
-0.00257586,-4.714123475951353e-05,-1.065358916339078
-0.00257523,-4.714123475951353e-05,-1.065358916339078
-0.0025746,-0.0003838705696092564,-1.069092519387497
-0.00257397,0.0006263174349402786,-1.061625313290656
-0.00257334,0.0006263174349399723,-1.024289282806427
-0.00257271,-4.714123475951353e-05,-0.9944204584190688
-0.00257208,-4.714123475951353e-05,-0.9906868553706473
-0.00257145,0.0006263174349399723,-0.9757524431769646
-0.00257082,-4.714123475951353e-05,-0.9832196492738042
-0.00257019,0.0009630467697901746,-0.9944204584190688
-0.00256956,0.0006263174349404317,-0.9981540614674886
-0.00256893,-4.714123475951353e-05,-1.005621267564333
-0.0025683,-0.0003838705696094096,-1.00935487061277
-0.00256767,-0.0003838705696094096,-1.042957298048548
-0.00256704,-4.714123475951353e-05,-1.065358916339078
-0.00256641,0.0002895881000900763,-1.072826122435922
-0.00256578,-0.0003838705696094096,-1.076559725484342
-0.00256515,-0.0003838705696094096,-1.113895755968557
-0.00256452,-0.0007205999044591525,-1.140030977307496
-0.00256389,-0.0007205999044593056,-1.162432595598037
-0.00256326,-4.714123475966666e-05,-1.169899801694877
-0.00256263,-0.0003838705696094096,-1.162432595598037
-0.002562,-0.0003838705696094096,-1.177367007791723
-0.00256137,-0.0003838705696094096,-1.196035023033833
-0.00256074,-0.0003838705696094096,-1.199768626082252
-0.00256011,-0.0003838705696094096,-1.188567816936988
-0.00255948,-0.0003838705696094096,-1.203502229130667
-0.00255885,-4.714123475951353e-05,-1.196035023033831
-0.00255822,0.0002895881000903825,-1.188567816936988
-0.00255759,-0.0007205999044593056,-1.192301419985409
-0.00255696,-0.0003838705696094096,-1.188567816936988
-0.00255633,-0.001057329239309049,-1.225903847421208
-0.0025557,-0.0007205999044593056,-1.237104656566467
-0.00255507,-0.0007205999044593056,-1.259506274856997
-0.00255444,-0.0007205999044593056,-1.248305465711737
-0.00255381,-0.0007205999044593056,-1.244571862663311
-0.00255318,-0.0007205999044593056,-1.233371053518046
-0.00255255,-0.001057329239309202,-1.278174290099104
-0.00255192,-0.001394058574159098,-1.349112748019113
-0.00255129,-0.001394058574158945,-1.371514366309651
-0.00255066,-0.001057329239309202,-1.39018238155175
-0.00255003,-0.0007205999044593056,-1.378981572406485
-0.0025494,-0.001057329239309049,-1.360313557164386
